/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 189, Reward 6.35
Episode 190, Reward 19.35
Episode 190, Reward 16.0
Episode 190, Reward 12.0
Episode 190, Reward 12.0
Episode 190, Reward 12.0
Episode 191, Reward 17.05
Episode 191, Reward 12.7
Episode 191, Reward 14.0
Episode 191, Reward 12.7
Episode 191, Reward 16.7
Episode 192, Reward 13.0
Episode 192, Reward 19.35
Episode 192, Reward 121.1
Episode 192, Reward -51
Episode 192, Reward 20.75
Episode 193, Reward 12.7
Episode 193, Reward 12.7
Episode 193, Reward -60
Episode 193, Reward 14.1
Episode 193, Reward -61
Episode 194, Reward 7.75
Episode 194, Reward 4.4
Episode 194, Reward 1.4
Episode 194, Reward 0.0
Episode 194, Reward 21.35
Episode 195, Reward 1.4
Episode 195, Reward 7.4
Episode 195, Reward 3.05
Episode 195, Reward 19.7
Episode 195, Reward 10.05
Episode 196, Reward 20.1
Episode 196, Reward 14.0
Episode 196, Reward -29
Episode 196, Reward -6
Episode 196, Reward 12.0
Episode 197, Reward 6.7
Episode 197, Reward 126.05
Episode 197, Reward 16.75
Episode 197, Reward 6.0
Episode 197, Reward 6.35
Episode 198, Reward 222.35
Episode 198, Reward 115.1
Episode 198, Reward 81
Episode 198, Reward 112.1
Episode 198, Reward 90
Episode 199, Reward 10.7
Episode 199, Reward 7.7
Episode 199, Reward 7.35
Episode 199, Reward 10.0
Episode 199, Reward 7.35
Episode 200, Reward 0.7
Episode 200, Reward 6.7
Episode 200, Reward 7.75
Episode 200, Reward 13.05
Episode 200, Reward 7.0
Episode 201, Reward 6.7
Episode 201, Reward -47
Episode 201, Reward -37
Episode 201, Reward 114.4
Episode 201, Reward 12.35
Episode 202, Reward 12.7
Episode 202, Reward 224.0
Episode 202, Reward 112.0
Episode 202, Reward 12.35
Episode 202, Reward 112.0
Episode 203, Reward 12.4
Episode 203, Reward 14.0
Episode 203, Reward 7.7
Episode 203, Reward 15.4
Episode 203, Reward 7.0
Episode 204, Reward 14.05
Episode 204, Reward 13.75
Episode 204, Reward 14.0
Episode 204, Reward -54
Episode 204, Reward 18.05
Episode 205, Reward 13.05
Episode 205, Reward 13.0
Episode 205, Reward 18.0
Episode 205, Reward 14.35
Episode 205, Reward 7.35
Episode 206, Reward 14.0
Episode 206, Reward -47
Episode 206, Reward 19.35
Episode 206, Reward 0.35
Episode 206, Reward 131.0
Episode 207, Reward 120.35
Episode 207, Reward 117.4
Episode 207, Reward -84
Episode 207, Reward 231.7
Episode 207, Reward 116.05
Episode 208, Reward 14.35
Episode 208, Reward 48.699999999999996
Episode 208, Reward 50.099999999999994
Episode 208, Reward 13.0
Episode 208, Reward 15.0
Episode 209, Reward -87
Episode 209, Reward 231.4
Episode 209, Reward 116.4
Episode 209, Reward 110.35
Episode 209, Reward 108.35
Episode 210, Reward 19.7
Episode 210, Reward 13.05
Episode 210, Reward 15.05
Episode 210, Reward 12.0
Episode 210, Reward 12.7
Episode 211, Reward -16
Episode 211, Reward 114.35
Episode 211, Reward 12.0
Episode 211, Reward -14
Episode 211, Reward 41.349999999999994
Episode 212, Reward 114.1
Episode 212, Reward 24.35
Episode 212, Reward 10.0
Episode 212, Reward 22.35
Episode 212, Reward 14.4
Episode 213, Reward 31.05
Episode 213, Reward 28.0
Episode 213, Reward 28.0
Episode 213, Reward 24.7
Episode 213, Reward 31.35
Episode 214, Reward -25
Episode 214, Reward -31
Episode 214, Reward 7.05
Episode 214, Reward 113.7
Episode 214, Reward -56
Episode 215, Reward 24.7
Episode 215, Reward 126.0
Episode 215, Reward 131.05
Episode 215, Reward 60.05
Episode 215, Reward 131.4
Episode 216, Reward -59
Episode 216, Reward 113.35
Episode 216, Reward -44
Episode 216, Reward 113.0
Episode 216, Reward 217.0
Episode 217, Reward 9.0
Episode 217, Reward 35.699999999999996
Episode 217, Reward 9.0
Episode 217, Reward 0.0
Episode 217, Reward 3.7
Episode 218, Reward -25
Episode 218, Reward -12
Episode 218, Reward 23.0
Episode 218, Reward 12.75
Episode 218, Reward 18.35
Episode 219, Reward 132.4
Episode 219, Reward 114.4
Episode 219, Reward 12.0
Episode 219, Reward 125.7
Episode 219, Reward 149.75
Episode 220, Reward 117.7
Episode 220, Reward 1.4
Episode 220, Reward 18.35
Episode 220, Reward -4
Episode 220, Reward 14.0
Episode 221, Reward 0.0
Episode 221, Reward 24.35
Episode 221, Reward -12
Episode 221, Reward 15.05
Episode 221, Reward 7.0
Episode 222, Reward 24.0
Episode 222, Reward 47.75
Episode 222, Reward 6.0
Episode 222, Reward 11.35
Episode 222, Reward 18.0
Episode 223, Reward 4.35
Episode 223, Reward 8.0
Episode 223, Reward 0.0
Episode 223, Reward 7.0
Episode 223, Reward 0.0
Episode 224, Reward -47
Episode 224, Reward -49
Episode 224, Reward 219.35
Episode 224, Reward 6.7
Episode 224, Reward 6.0
Episode 225, Reward 0.0
Episode 225, Reward 320.0
Episode 225, Reward 0.0
Episode 225, Reward 0.0
Episode 225, Reward -44
Episode 226, Reward 114.0
Episode 226, Reward 6.35
Episode 226, Reward 6.35
Episode 226, Reward 6.0
Episode 226, Reward 109.75
Episode 227, Reward 7.75
Episode 227, Reward 7.4
Episode 227, Reward 6.0
Episode 227, Reward 17.0
Episode 227, Reward 12.35
Episode 228, Reward 6.35
Episode 228, Reward -33
Episode 228, Reward 17.35
Episode 228, Reward 15.0
Episode 228, Reward 1
Episode 229, Reward 8.0
Episode 229, Reward 11.35
Episode 229, Reward 9.0
Episode 229, Reward 6.0
Episode 229, Reward 11.35
Episode 230, Reward 18.75
Episode 230, Reward 15.0
Episode 230, Reward 13.4
Episode 230, Reward 18.4
Episode 230, Reward 13.35
Episode 231, Reward 12.0
Episode 231, Reward 14.75
Episode 231, Reward 14.4
Episode 231, Reward 6.0
Episode 231, Reward -26
Episode 232, Reward -25
Episode 232, Reward 11.0
Episode 232, Reward 7.0
Episode 232, Reward 93
Episode 232, Reward 15.05
Episode 233, Reward 8.05
Episode 233, Reward 8.4
Episode 233, Reward 6.0
Episode 233, Reward 9.0
Episode 233, Reward 10.4
Episode 234, Reward 1.7
Episode 234, Reward 6.0
Episode 234, Reward 4.05
Episode 234, Reward 13.4
Episode 234, Reward 112.35
Episode 235, Reward 12.35
Episode 235, Reward 6.35
Episode 235, Reward -30
Episode 235, Reward 119.05
Episode 235, Reward 21.7
Episode 236, Reward 14.7
Episode 236, Reward 20.7
Episode 236, Reward 112.35
Episode 236, Reward 14.4
Episode 236, Reward 17.7
Episode 237, Reward 6.0
Episode 237, Reward -14
Episode 237, Reward 16.75
Episode 237, Reward 12.0
Episode 237, Reward 218.0
Episode 238, Reward 113.05
Episode 238, Reward 9.7
Episode 238, Reward 11.0
Episode 238, Reward 113.75
Episode 238, Reward -10
Episode 239, Reward 113.0
Episode 239, Reward 15.35
Episode 239, Reward 224.05
Episode 239, Reward 68
Episode 239, Reward -88
Episode 240, Reward 9.35
Episode 240, Reward 113.1
Episode 240, Reward 152.75
Episode 240, Reward 0.7
Episode 240, Reward 110.0
Episode 241, Reward -32
Episode 241, Reward 108
Episode 241, Reward 41.699999999999996
Episode 241, Reward 13.05
Episode 241, Reward 19.35
Episode 242, Reward 131.0
Episode 242, Reward 24.7
Episode 242, Reward 232.35
Episode 242, Reward 132.05
Episode 242, Reward 6
Episode 243, Reward 6.0
Episode 243, Reward 9.05
Episode 243, Reward 3.0
Episode 243, Reward 0.0
Episode 243, Reward 7.7
Episode 244, Reward 13.0
Episode 244, Reward 24.05
Episode 244, Reward 13.35
Episode 244, Reward 14.7
Episode 244, Reward 19.75
Episode 245, Reward 19.05
Episode 245, Reward 13.75
Episode 245, Reward 18.0
Episode 245, Reward 18.35
Episode 245, Reward 116.0
Episode 246, Reward 6.7
Episode 246, Reward 7.0
Episode 246, Reward 5.35
Episode 246, Reward 5.0
Episode 246, Reward 5.0
Episode 247, Reward 13.4
Episode 247, Reward 12.7
Episode 247, Reward 12.35
Episode 247, Reward 12.0
Episode 247, Reward -72
Episode 248, Reward 11.35
Episode 248, Reward 12.05
Episode 248, Reward 11.0
Episode 248, Reward 113.7
Episode 248, Reward 7.0
Episode 249, Reward 52.4
Episode 249, Reward 17.75
Episode 249, Reward 12.0
Episode 249, Reward 12.35
Episode 249, Reward 21.35
Episode 250, Reward 11.0
Episode 250, Reward 106.0
Episode 250, Reward 0.35
Episode 250, Reward 7.35
Episode 250, Reward 18.35
Episode 251, Reward 106.0
Episode 251, Reward 0.0
Episode 251, Reward 7.0
Episode 251, Reward 12.0
Episode 251, Reward 11.0
Episode 252, Reward 6.0
Episode 252, Reward 8.75
Episode 252, Reward 48.349999999999994
Episode 252, Reward 6.0
Episode 252, Reward 6.7
Episode 253, Reward 11.1
Episode 253, Reward 12.7
Episode 253, Reward 11.35
Episode 253, Reward 6.0
Episode 253, Reward 6.35
Episode 254, Reward 18.0
Episode 254, Reward 11.0
Episode 254, Reward 0.0
Episode 254, Reward 0.7
Episode 254, Reward 0.7
Episode 255, Reward 48.75
Episode 255, Reward 47.699999999999996
Episode 255, Reward 47.699999999999996
Episode 255, Reward 47.699999999999996
Episode 255, Reward 114.0
Episode 256, Reward 42.05
Episode 256, Reward 42.4
Episode 256, Reward 42.05
Episode 256, Reward 6.0
Episode 256, Reward 109.0
Episode 257, Reward 6.0
Episode 257, Reward 0.7
Episode 257, Reward 112.7
Episode 257, Reward 11.05
Episode 257, Reward 12.0
Episode 258, Reward 35.349999999999994
Episode 258, Reward 112.0
Episode 258, Reward 6.0
Episode 258, Reward 13.05
Episode 258, Reward 11.0
Episode 259, Reward 106.7
Episode 259, Reward 0.0
Episode 259, Reward 8.1
Episode 259, Reward 11.35
Episode 259, Reward 17.0
Episode 260, Reward 11.1
Episode 260, Reward 13.35
Episode 260, Reward 16.45
Episode 260, Reward 29.35
Episode 260, Reward -47
Episode 261, Reward 24.35
Episode 261, Reward 11.35
Episode 261, Reward 30.7
Episode 261, Reward -13
Episode 261, Reward 118.4
Episode 262, Reward 11.7
Episode 262, Reward 17.0
Episode 262, Reward -24
Episode 262, Reward 14.05
Episode 262, Reward 10.0
Episode 263, Reward 111.35
Episode 263, Reward 6.0
Episode 263, Reward 14.05
Episode 263, Reward 110.7
Episode 263, Reward 117.4
Episode 264, Reward -40
Episode 264, Reward 106.0
Episode 264, Reward 7.05
Episode 264, Reward 6.35
Episode 264, Reward 112.0
Episode 265, Reward 13.35
Episode 265, Reward 7.05
Episode 265, Reward 6.35
Episode 265, Reward 112.0
Episode 265, Reward 24.35
Episode 266, Reward 9.7
Episode 266, Reward 6.7
Episode 266, Reward 12.0
Episode 266, Reward 30.7
Episode 266, Reward 0.35
Episode 267, Reward 1.0499999999999998
Episode 267, Reward 7.75
Episode 267, Reward 0.0
Episode 267, Reward 1.75
Episode 267, Reward 8.05
Episode 268, Reward 18.0
Episode 268, Reward 13.75
Episode 268, Reward 12.35
Episode 268, Reward 120.05
Episode 268, Reward 12.35
Episode 269, Reward 30.7
Episode 269, Reward 4.35
Episode 269, Reward 18.0
Episode 269, Reward -82
Episode 269, Reward -76
Episode 270, Reward 12.4
Episode 270, Reward 21.75
Episode 270, Reward 11.7
Episode 270, Reward 24.0
Episode 270, Reward 11.35
Episode 271, Reward 5
Episode 271, Reward 7.7
Episode 271, Reward 24.0
Episode 271, Reward 7.35
Episode 271, Reward 23.7
Episode 272, Reward 15.0
Episode 272, Reward 30.05
Episode 272, Reward 15.0
Episode 272, Reward 28.7
Episode 272, Reward -19
Episode 273, Reward 12.0
Episode 273, Reward 1.4
Episode 273, Reward 12.0
Episode 273, Reward -54
Episode 273, Reward 7.05
Episode 274, Reward 30.0
Episode 274, Reward 30.0
Episode 274, Reward 30.0
Episode 274, Reward 30.0
Episode 274, Reward 30.0
Episode 275, Reward 12.0
Episode 275, Reward -55
Episode 275, Reward 7.4
Episode 275, Reward 12.0
Episode 275, Reward 13.35
Episode 276, Reward -1
Episode 276, Reward 3.35
Episode 276, Reward 0.0
Episode 276, Reward 2.0999999999999996
Episode 276, Reward 10.75
Episode 277, Reward 17.0
Episode 277, Reward 19.0
Episode 277, Reward 20.05
Episode 277, Reward 13.7
Episode 277, Reward 24.7
Episode 278, Reward 2.0999999999999996
Episode 278, Reward 3.4
Episode 278, Reward 4.4
Episode 278, Reward 5.35
Episode 278, Reward 4.75
Episode 279, Reward 19.7
Episode 279, Reward 118.0
Episode 279, Reward 119.35
Episode 279, Reward 120.1
Episode 279, Reward 6.35
Episode 280, Reward 118.0
Episode 280, Reward 7.7
Episode 280, Reward 153.7
Episode 280, Reward 7.05
Episode 280, Reward 12.35
Episode 281, Reward 31.05
Episode 281, Reward 31.0
Episode 281, Reward 23.0
Episode 281, Reward 35.75
Episode 281, Reward 21
Episode 282, Reward 19.7
Episode 282, Reward 12.35
Episode 282, Reward 6.0
Episode 282, Reward 12.0
Episode 282, Reward 8.4
Episode 283, Reward 0.0
Episode 283, Reward 1.35
Episode 283, Reward 0.0
Episode 283, Reward 1.35
Episode 283, Reward 36.4
Episode 284, Reward 24.0
Episode 284, Reward -47
Episode 284, Reward 11.35
Episode 284, Reward -47
Episode 284, Reward 6.0
Episode 285, Reward 12
Episode 285, Reward 23.0
Episode 285, Reward 9
Episode 285, Reward 15.7
Episode 285, Reward 24.0
Episode 286, Reward -53
Episode 286, Reward 119.05
Episode 286, Reward 7.05
Episode 286, Reward 115.0
Episode 286, Reward 125.05
Episode 287, Reward 93
Episode 287, Reward 108.0
Episode 287, Reward 117.0
Episode 287, Reward 112.7
Episode 287, Reward 6.0
Episode 288, Reward 0.35
Episode 288, Reward 9.7
Episode 288, Reward 17.35
Episode 288, Reward 0.0
Episode 288, Reward 142.05
Episode 289, Reward 12.4
Episode 289, Reward 18.4
Episode 289, Reward 11.35
Episode 289, Reward 92
Episode 289, Reward 107.05
Episode 290, Reward 25.05
Episode 290, Reward 11.0
Episode 290, Reward 71
Episode 290, Reward 112.0
Episode 290, Reward 16.7
Episode 291, Reward 7.75
Episode 291, Reward 76
Episode 291, Reward 112.0
Episode 291, Reward 9.0
Episode 291, Reward -58
Episode 292, Reward 9.35
Episode 292, Reward 9.0
Episode 292, Reward 10.0
Episode 292, Reward 10.0
Episode 292, Reward 7.05
Episode 293, Reward 112.7
Episode 293, Reward 12.0
Episode 293, Reward 120.4
Episode 293, Reward 6.35
Episode 293, Reward 14.05
Episode 294, Reward 114.35
Episode 294, Reward 42
Episode 294, Reward -84
Episode 294, Reward -85
Episode 294, Reward 122.35
Episode 295, Reward -9
Episode 295, Reward 6.7
Episode 295, Reward 13.4
Episode 295, Reward 12.0
Episode 295, Reward 41.699999999999996
Episode 296, Reward 0.35
Episode 296, Reward 7.35
Episode 296, Reward 9.35
Episode 296, Reward 7.0
Episode 296, Reward 9.0
Episode 297, Reward 15.05
Episode 297, Reward 18.7
Episode 297, Reward -25
Episode 297, Reward 18.35
Episode 297, Reward 16.0
Episode 298, Reward 109.7
Episode 298, Reward 81
Episode 298, Reward 110.4
Episode 298, Reward 101.35
Episode 298, Reward -16
Episode 299, Reward -31
Episode 299, Reward 12.35
Episode 299, Reward 0.35
Episode 299, Reward -27
Episode 299, Reward 13.4
Episode 300, Reward 12.35
Episode 300, Reward 6.7
Episode 300, Reward -12
Episode 300, Reward 12.0
Episode 300, Reward 14.35
Episode 301, Reward 0.35
Episode 301, Reward -21
Episode 301, Reward -66
Episode 301, Reward 114.4
Episode 301, Reward 6.7
Episode 302, Reward -6
Episode 302, Reward 7.75
Episode 302, Reward 6.0
Episode 302, Reward 12.35
Episode 302, Reward 43.099999999999994
Episode 303, Reward 12.0
Episode 303, Reward -53
Episode 303, Reward 118.0
Episode 303, Reward -58
Episode 303, Reward -2
Episode 304, Reward 20.4
Episode 304, Reward 55
Episode 304, Reward 112.35
Episode 304, Reward 12.35
Episode 304, Reward 22.0
Episode 305, Reward 12.35
Episode 305, Reward 13.05
Episode 305, Reward -9
Episode 305, Reward 22.05
Episode 305, Reward 6.35
Episode 306, Reward 18.0
Episode 306, Reward -78
Episode 306, Reward 27.0
Episode 306, Reward -78
Episode 306, Reward 0.0
Episode 307, Reward 41.349999999999994
Episode 307, Reward 16.35
Episode 307, Reward 0.35
Episode 307, Reward 0.0
Episode 307, Reward 10.05
Episode 308, Reward 25.0
Episode 308, Reward 12.0
Episode 308, Reward 23.0
Episode 308, Reward 25.4
Episode 308, Reward 224.0
Episode 309, Reward 12.7
Episode 309, Reward 11.0
Episode 309, Reward 13.75
Episode 309, Reward -68
Episode 309, Reward 12.0
Episode 310, Reward 3.7
Episode 310, Reward 12.7
Episode 310, Reward -10
Episode 310, Reward 13.4
Episode 310, Reward 3.0
Episode 311, Reward 10.0
Episode 311, Reward 7.0
Episode 311, Reward 7.0
Episode 311, Reward 7.0
Episode 311, Reward 43.4
Episode 312, Reward 113.0
Episode 312, Reward 20.75
Episode 312, Reward 11.4
Episode 312, Reward 16.7
Episode 312, Reward 12.4
Episode 313, Reward 12.35
Episode 313, Reward 115.0
Episode 313, Reward 3
Episode 313, Reward 4.0
Episode 313, Reward 110.7
Episode 314, Reward 7.05
Episode 314, Reward 113.4
Episode 314, Reward 6.7
Episode 314, Reward 6.0
Episode 314, Reward 7.4
Episode 315, Reward 85
Episode 315, Reward -80
Episode 315, Reward -79
Episode 315, Reward 0.35
Episode 315, Reward -18
Episode 316, Reward 0.0
Episode 316, Reward 0.7
Episode 316, Reward 1.75
Episode 316, Reward 0.35
Episode 316, Reward 11.0
Episode 317, Reward 4.35
Episode 317, Reward 1.4
Episode 317, Reward 4.0
Episode 317, Reward 12.4
Episode 317, Reward 0.0
Episode 318, Reward 12.7
Episode 318, Reward 12.0
Episode 318, Reward 124.7
Episode 318, Reward 13.05
Episode 318, Reward 12.0
Episode 319, Reward 74
Episode 319, Reward 116.4
Episode 319, Reward 7.05
Episode 319, Reward -87
Episode 319, Reward 115.35
Episode 320, Reward 47.05
Episode 320, Reward 6.35
Episode 320, Reward 7.4
Episode 320, Reward 11.0
Episode 320, Reward 15.0
Episode 321, Reward 15.35
Episode 321, Reward 119.4
Episode 321, Reward 18.75
Episode 321, Reward 21.35
Episode 321, Reward 2
Episode 322, Reward 122.4
Episode 322, Reward 16.75
Episode 322, Reward 16.35
Episode 322, Reward -54
Episode 322, Reward 14.0
Episode 323, Reward 7.7
Episode 323, Reward 112.0
Episode 323, Reward 13.7
Episode 323, Reward 6.0
Episode 323, Reward 327.05
Episode 324, Reward 112.7
Episode 324, Reward 112.7
Episode 324, Reward 7.4
Episode 324, Reward 226.05
Episode 324, Reward 13.0
Episode 325, Reward 109.0
Episode 325, Reward 0.0
Episode 325, Reward 106.35
Episode 325, Reward 8.05
Episode 325, Reward 1.0499999999999998
Episode 326, Reward 6.0
Episode 326, Reward 227.4
Episode 326, Reward 13.0
Episode 326, Reward 131.1
Episode 326, Reward 14.35
Episode 327, Reward 22.75
Episode 327, Reward 23.0
Episode 327, Reward 23.0
Episode 327, Reward 24.0
Episode 327, Reward 23.05
Episode 328, Reward 5.4
Episode 328, Reward 4.35
Episode 328, Reward 4.0
Episode 328, Reward 5.05
Episode 328, Reward 7.0
Episode 329, Reward 19.05
Episode 329, Reward 12.0
Episode 329, Reward 12.0
Episode 329, Reward 16.4
Episode 329, Reward 12.35
Episode 330, Reward 0.0
Episode 330, Reward 1.75
Episode 330, Reward 2.0999999999999996
Episode 330, Reward 0.35
Episode 330, Reward 104.0
Episode 331, Reward 13.75
Episode 331, Reward 11.1
Episode 331, Reward 15.35
Episode 331, Reward 10.0
Episode 331, Reward 17.35
Episode 332, Reward 15.35
Episode 332, Reward 6.0
Episode 332, Reward 5.05
Episode 332, Reward 17.0
Episode 332, Reward 18.7
Episode 333, Reward 115.0
Episode 333, Reward 110.7
Episode 333, Reward 117.0
Episode 333, Reward 24.0
Episode 333, Reward 52
Episode 334, Reward 6
Episode 334, Reward 120.4
Episode 334, Reward 13.75
Episode 334, Reward 11
Episode 334, Reward 119.7
Episode 335, Reward 20.0
Episode 335, Reward 6.0
Episode 335, Reward 4
Episode 335, Reward 18.7
Episode 335, Reward 11.0
Episode 336, Reward 107.7
Episode 336, Reward -53
Episode 336, Reward 12.7
Episode 336, Reward 10.4
Episode 336, Reward 43.349999999999994
Episode 337, Reward 2.0
Episode 337, Reward 9.35
Episode 337, Reward 2.0
Episode 337, Reward 10.7
Episode 337, Reward 10.4
Episode 338, Reward 6.7
Episode 338, Reward 7.4
Episode 338, Reward 42.349999999999994
Episode 338, Reward 14.05
Episode 338, Reward 41.349999999999994
Episode 339, Reward 13.4
Episode 339, Reward 49.349999999999994
Episode 339, Reward 119.35
Episode 339, Reward 122.0
Episode 339, Reward 6.7
Episode 340, Reward 9
Episode 340, Reward 119.05
Episode 340, Reward 14.1
Episode 340, Reward 12.7
Episode 340, Reward 12.35
Episode 341, Reward 113.75
Episode 341, Reward 6.0
Episode 341, Reward 7.4
Episode 341, Reward 6.0
Episode 341, Reward 112.35
Episode 342, Reward 17.4
Episode 342, Reward 9.7
Episode 342, Reward 9.0
Episode 342, Reward 225.0
Episode 342, Reward 22.05
Episode 343, Reward 0.0
Episode 343, Reward 3.0
Episode 343, Reward 124.35
Episode 343, Reward 15.7
Episode 343, Reward 6.0
Episode 344, Reward 109.05
Episode 344, Reward 231.35
Episode 344, Reward 126.7
Episode 344, Reward 113.35
Episode 344, Reward 121.0
Episode 345, Reward 113.75
Episode 345, Reward 7.4
Episode 345, Reward 6.35
Episode 345, Reward 112.0
Episode 345, Reward 6.35
Episode 346, Reward 14.45
Episode 346, Reward 7.35
Episode 346, Reward 13.35
Episode 346, Reward -47
Episode 346, Reward 45.4
Episode 347, Reward 6.7
Episode 347, Reward 13.4
Episode 347, Reward -16
Episode 347, Reward 116.4
Episode 347, Reward 115.75
Episode 348, Reward 113.7
Episode 348, Reward 93
Episode 348, Reward 221.0
Episode 348, Reward 114.0
Episode 348, Reward 219.0
Episode 349, Reward -22
Episode 349, Reward 110.4
