/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 35, Reward 27.35
Episode 36, Reward 30.75
Episode 36, Reward 27.35
Episode 36, Reward 25.35
Episode 36, Reward 29.1
Episode 36, Reward 30.0
Episode 37, Reward 9.1
Episode 37, Reward 6.35
Episode 37, Reward 7.05
Episode 37, Reward 3.4
Episode 37, Reward 57.05
Episode 38, Reward 2.0999999999999996
Episode 38, Reward 7.05
Episode 38, Reward 2.7
Episode 38, Reward 56.699999999999996
Episode 38, Reward 107.4
Episode 39, Reward 107.7
Episode 39, Reward 111.0
Episode 39, Reward 112.75
Episode 39, Reward 107.0
Episode 39, Reward 111.0
Episode 40, Reward 9.7
Episode 40, Reward 62.699999999999996
Episode 40, Reward 18.0
Episode 40, Reward 9.35
Episode 40, Reward 8.35
Episode 41, Reward 21.7
Episode 41, Reward 5.35
Episode 41, Reward 3.0
Episode 41, Reward 1.4
Episode 41, Reward 15.0
Episode 42, Reward 9.4
Episode 42, Reward 12.4
Episode 42, Reward 10.0
Episode 42, Reward 12.05
Episode 42, Reward -4
Episode 43, Reward 5.0
Episode 43, Reward 4.7
Episode 43, Reward 17.35
Episode 43, Reward -37
Episode 43, Reward 0.0
Episode 44, Reward 16.0
Episode 44, Reward 16.35
Episode 44, Reward 5
Episode 44, Reward 18.35
Episode 44, Reward 13.75
Episode 45, Reward 15.0
Episode 45, Reward -43
Episode 45, Reward -47
Episode 45, Reward 0.35
Episode 45, Reward 112.0
Episode 46, Reward 61.4
Episode 46, Reward 19.0
Episode 46, Reward 19.0
Episode 46, Reward 58.699999999999996
Episode 46, Reward 21.05
Episode 47, Reward 1.0499999999999998
Episode 47, Reward 9.35
Episode 47, Reward 112.0
Episode 47, Reward 6.75
Episode 47, Reward 11.0
Episode 48, Reward 7.35
Episode 48, Reward 110.0
Episode 48, Reward 4.75
Episode 48, Reward 9.0
Episode 48, Reward 113.7
Episode 49, Reward 110.35
Episode 49, Reward 0.35
Episode 49, Reward 3.7
Episode 49, Reward 109.0
Episode 49, Reward 0.0
Episode 50, Reward -30.0
Episode 50, Reward 177.4
Episode 50, Reward 180.75
Episode 50, Reward 174.05
Episode 50, Reward 176.0
Episode 51, Reward -17.3
Episode 51, Reward 87.7
Episode 51, Reward -21.0
Episode 51, Reward 88.05
Episode 51, Reward -14.3
Episode 52, Reward 146.4
Episode 52, Reward 107.05
Episode 52, Reward 110.0
Episode 52, Reward 116.4
Episode 52, Reward 112.75
Episode 53, Reward 6.0
Episode 53, Reward 9.4
Episode 53, Reward 7.75
Episode 53, Reward 11.7
Episode 53, Reward 15.35
Episode 54, Reward 99.35
Episode 54, Reward -7.95
Episode 54, Reward -7.65
Episode 54, Reward 0.0
Episode 54, Reward -1.65
Episode 55, Reward 27.0
Episode 55, Reward 12.75
Episode 55, Reward 30.35
Episode 55, Reward 18.7
Episode 55, Reward 7.75
Episode 56, Reward 15.0
Episode 56, Reward 9.0
Episode 56, Reward 12.35
Episode 56, Reward 7.05
Episode 56, Reward 42.4
Episode 57, Reward 18.35
Episode 57, Reward 7.4
Episode 57, Reward 6.35
Episode 57, Reward 13.35
Episode 57, Reward 12.0
Episode 58, Reward 13.4
Episode 58, Reward 1.0499999999999998
Episode 58, Reward 19.0
Episode 58, Reward 14.05
Episode 58, Reward 14.05
Episode 59, Reward 13.75
Episode 59, Reward 13.75
Episode 59, Reward 20.4
Episode 59, Reward 13.0
Episode 59, Reward 14.35
Episode 60, Reward 12.7
Episode 60, Reward 12.35
Episode 60, Reward 12.0
Episode 60, Reward 14.35
Episode 60, Reward 13.75
Episode 61, Reward 12.35
Episode 61, Reward 19.35
Episode 61, Reward 19.0
Episode 61, Reward 6.7
Episode 61, Reward 8.35
Episode 62, Reward 13.4
Episode 62, Reward 111.7
Episode 62, Reward 116.75
Episode 62, Reward 16.45
Episode 62, Reward 6.0
Episode 63, Reward 110.35
Episode 63, Reward 107.05
Episode 63, Reward 110.7
Episode 63, Reward 107.4
Episode 63, Reward 115.0
Episode 64, Reward 12.0
Episode 64, Reward 12.75
Episode 64, Reward 0.0
Episode 64, Reward 9.7
Episode 64, Reward 115.4
Episode 65, Reward 19.1
Episode 65, Reward 20.05
Episode 65, Reward 22.7
Episode 65, Reward 23.0
Episode 65, Reward -15
Episode 66, Reward 7.75
Episode 66, Reward 4
Episode 66, Reward 115.4
Episode 66, Reward -44
Episode 66, Reward 24.7
Episode 67, Reward 9.35
Episode 67, Reward 114.7
Episode 67, Reward -41
Episode 67, Reward 25.35
Episode 67, Reward 29.05
Episode 68, Reward 13.0
Episode 68, Reward 1
Episode 68, Reward 23.0
Episode 68, Reward 13.35
Episode 68, Reward 13.4
Episode 69, Reward 49.05
Episode 69, Reward 15.4
Episode 69, Reward 18.05
Episode 69, Reward 14.05
Episode 69, Reward 16.75
Episode 70, Reward 24.4
Episode 70, Reward 17.0
Episode 70, Reward 14.4
Episode 70, Reward 24.75
Episode 70, Reward 14.75
Episode 71, Reward 22.0
Episode 71, Reward 6.35
Episode 71, Reward 20.7
Episode 71, Reward 6.35
Episode 71, Reward 12.0
Episode 72, Reward 12.0
Episode 72, Reward 18.0
Episode 72, Reward 6.0
Episode 72, Reward 16.0
Episode 72, Reward 6.35
Episode 73, Reward 23.05
Episode 73, Reward 54.05
Episode 73, Reward 18.0
Episode 73, Reward 12.35
Episode 73, Reward 18.0
Episode 74, Reward 49.099999999999994
Episode 74, Reward 12.35
Episode 74, Reward 6.0
Episode 74, Reward 13.4
Episode 74, Reward 20.75
Episode 75, Reward 6.7
Episode 75, Reward 6.0
Episode 75, Reward 10.4
Episode 75, Reward 6.0
Episode 75, Reward 8.7
Episode 76, Reward 0.35
Episode 76, Reward 9.7
Episode 76, Reward 0.0
Episode 76, Reward 14.35
Episode 76, Reward -19
Episode 77, Reward 15.0
Episode 77, Reward 7.4
Episode 77, Reward 14.35
Episode 77, Reward -8
Episode 77, Reward 20.1
Episode 78, Reward 7.7
Episode 78, Reward 12.4
Episode 78, Reward 7.0
Episode 78, Reward 18.35
Episode 78, Reward 42.699999999999996
Episode 79, Reward 12.1
Episode 79, Reward 8.05
Episode 79, Reward 12.75
Episode 79, Reward 7.7
Episode 79, Reward 6.7
Episode 80, Reward 43.4
Episode 80, Reward 11.7
Episode 80, Reward 13.0
Episode 80, Reward 7.4
Episode 80, Reward 7.35
Episode 81, Reward 121.35
Episode 81, Reward 117.05
Episode 81, Reward 117.05
Episode 81, Reward 117.75
Episode 81, Reward 156.05
Episode 82, Reward 32.1
Episode 82, Reward 24.0
Episode 82, Reward 30.0
Episode 82, Reward 63.75
Episode 82, Reward 30.0
Episode 83, Reward 213.35
Episode 83, Reward 106.0
Episode 83, Reward 116.4
Episode 83, Reward 113.75
Episode 83, Reward 113.0
Episode 84, Reward 24.0
Episode 84, Reward 21
Episode 84, Reward 18.35
Episode 84, Reward 19.75
Episode 84, Reward 18.35
Episode 85, Reward 21.0
Episode 85, Reward 18.35
Episode 85, Reward 12.0
Episode 85, Reward 12.7
Episode 85, Reward 16.05
Episode 86, Reward 6.0
Episode 86, Reward 6.0
Episode 86, Reward 6.35
Episode 86, Reward 6.7
Episode 86, Reward 7.05
Episode 87, Reward 19.35
Episode 87, Reward 21.05
Episode 87, Reward 24.4
Episode 87, Reward 23.7
Episode 87, Reward 59.75
Episode 88, Reward -6
Episode 88, Reward 4.7
Episode 88, Reward 10.7
Episode 88, Reward 111.4
Episode 88, Reward 12.7
Episode 89, Reward 17.0
Episode 89, Reward 23.7
Episode 89, Reward 123.35
Episode 89, Reward 0
Episode 89, Reward 15.0
Episode 90, Reward 9.75
Episode 90, Reward 1
Episode 90, Reward 5
Episode 90, Reward 6.35
Episode 90, Reward 50.4
Episode 91, Reward 10.0
Episode 91, Reward 19.35
Episode 91, Reward 13.0
Episode 91, Reward 9.35
Episode 91, Reward 7.7
Episode 92, Reward 52.75
Episode 92, Reward 7.0
Episode 92, Reward 9.7
Episode 92, Reward 7.0
Episode 92, Reward 7.0
Episode 93, Reward 7.0
Episode 93, Reward 8.0
Episode 93, Reward 0.0
Episode 93, Reward 6.7
Episode 93, Reward 15.7
Episode 94, Reward 16.05
Episode 94, Reward 13.0
Episode 94, Reward 19.0
Episode 94, Reward 28.7
Episode 94, Reward -8
Episode 95, Reward -45.0
Episode 95, Reward -45.0
Episode 95, Reward -41.25
Episode 95, Reward -45.0
Episode 95, Reward -43.95
Episode 96, Reward 119.05
Episode 96, Reward 132.0
Episode 96, Reward 1
Episode 96, Reward 18.35
Episode 96, Reward 118.7
Episode 97, Reward 28.4
Episode 97, Reward 119.0
Episode 97, Reward 118.0
Episode 97, Reward 7.05
Episode 97, Reward 12.0
Episode 98, Reward 15.0
Episode 98, Reward 16.4
Episode 98, Reward 15.35
Episode 98, Reward 15.0
Episode 98, Reward 16.05
Episode 99, Reward 13.35
Episode 99, Reward 14.75
Episode 99, Reward 14.0
Episode 99, Reward 13.0
Episode 99, Reward 8.05
Episode 100, Reward 0.7
Episode 100, Reward 7.4
Episode 100, Reward -35
Episode 100, Reward 13.4
Episode 100, Reward -30
Episode 101, Reward 15.7
Episode 101, Reward -29
Episode 101, Reward 12.0
Episode 101, Reward -25
Episode 101, Reward 123.4
Episode 102, Reward 6.7
Episode 102, Reward 12.35
Episode 102, Reward -2
Episode 102, Reward 129.4
Episode 102, Reward 18.35
Episode 103, Reward 106.35
Episode 103, Reward 116.75
Episode 103, Reward 221.0
Episode 103, Reward 107.4
Episode 103, Reward 106.7
Episode 104, Reward 17.1
Episode 104, Reward 21.0
Episode 104, Reward 15.0
Episode 104, Reward 15.0
Episode 104, Reward 15.0
Episode 105, Reward 128.4
Episode 105, Reward 22.05
Episode 105, Reward 12.35
Episode 105, Reward 22.05
Episode 105, Reward 20.0
Episode 106, Reward 13.35
Episode 106, Reward 6.35
Episode 106, Reward 13.0
Episode 106, Reward 12.0
Episode 106, Reward 8.4
Episode 107, Reward 6.35
Episode 107, Reward 13.0
Episode 107, Reward 6.0
Episode 107, Reward 14.05
Episode 107, Reward 14.75
Episode 108, Reward -54.65
Episode 108, Reward -55.0
Episode 108, Reward 55.05
Episode 108, Reward -55.0
Episode 108, Reward -55.0
Episode 109, Reward 107.4
Episode 109, Reward 15.7
Episode 109, Reward 146.35
Episode 109, Reward 106.7
Episode 109, Reward 114.4
Episode 110, Reward 15.7
Episode 110, Reward 27.1
Episode 110, Reward 7.4
Episode 110, Reward 12.0
Episode 110, Reward 24.0
Episode 111, Reward 5.4
Episode 111, Reward -1.3
Episode 111, Reward 4.0
Episode 111, Reward 14.75
Episode 111, Reward -22
Episode 112, Reward 6.0
Episode 112, Reward 12.0
Episode 112, Reward 21.35
Episode 112, Reward -17
Episode 112, Reward 25.0
Episode 113, Reward 6.0
Episode 113, Reward 15.7
Episode 113, Reward -3
Episode 113, Reward 0.0
Episode 113, Reward 10.4
Episode 114, Reward 122.75
Episode 114, Reward 112.7
Episode 114, Reward 118.0
Episode 114, Reward 122.05
Episode 114, Reward 112.7
Episode 115, Reward -46
Episode 115, Reward 25.7
Episode 115, Reward 5.35
Episode 115, Reward 8.0
Episode 115, Reward 17.0
Episode 116, Reward 12.0
Episode 116, Reward 9.0
Episode 116, Reward 7.4
Episode 116, Reward 15.1
Episode 116, Reward 0.7
Episode 117, Reward 17.0
Episode 117, Reward 42.4
Episode 117, Reward 15.35
Episode 117, Reward 6.7
Episode 117, Reward 8.4
Episode 118, Reward -59
Episode 118, Reward 21.35
Episode 118, Reward 42.05
Episode 118, Reward 7.0
Episode 118, Reward 19.7
Episode 119, Reward 21.35
Episode 119, Reward 41.349999999999994
Episode 119, Reward 2.0999999999999996
Episode 119, Reward 19.4
Episode 119, Reward 16.7
Episode 120, Reward 26.35
Episode 120, Reward 24.0
Episode 120, Reward 32.1
Episode 120, Reward 32.05
Episode 120, Reward 27.0
Episode 121, Reward 1.0
Episode 121, Reward 7.05
Episode 121, Reward 5.05
Episode 121, Reward 0.0
Episode 121, Reward 0.0
Episode 122, Reward 22.0
Episode 122, Reward 16.7
Episode 122, Reward 12.0
Episode 122, Reward 18.35
Episode 122, Reward 3.7
Episode 123, Reward 10.0
Episode 123, Reward 7.4
Episode 123, Reward 6.0
Episode 123, Reward 2.0999999999999996
Episode 123, Reward -4
Episode 124, Reward 0.35
Episode 124, Reward 0.7
Episode 124, Reward 0.0
Episode 124, Reward 1.4
Episode 124, Reward 0.7
Episode 125, Reward 6.7
Episode 125, Reward 6.35
Episode 125, Reward 35.349999999999994
Episode 125, Reward 6.0
Episode 125, Reward 107.05
Episode 126, Reward 1.75
Episode 126, Reward 0.35
Episode 126, Reward 7.05
Episode 126, Reward 107.75
Episode 126, Reward 10.35
Episode 127, Reward 13.4
Episode 127, Reward 12.0
Episode 127, Reward 12.0
Episode 127, Reward 23.05
Episode 127, Reward 12.0
Episode 128, Reward 112.35
Episode 128, Reward -6
Episode 128, Reward 10.35
Episode 128, Reward 7.75
Episode 128, Reward 6.7
Episode 129, Reward -33
Episode 129, Reward 12.0
Episode 129, Reward 16.7
Episode 129, Reward 7.75
Episode 129, Reward 13.75
Episode 130, Reward 111.4
Episode 130, Reward 10.4
Episode 130, Reward 0.0
Episode 130, Reward 7.05
Episode 130, Reward 12.0
Episode 131, Reward 13.0
Episode 131, Reward 8.4
Episode 131, Reward 8.05
Episode 131, Reward 13.7
Episode 131, Reward 22.0
Episode 132, Reward 13.35
Episode 132, Reward 13.0
Episode 132, Reward 14.75
Episode 132, Reward 22.0
Episode 132, Reward 23.7
Episode 133, Reward 42.4
Episode 133, Reward 13.05
Episode 133, Reward 6.0
Episode 133, Reward 14.35
Episode 133, Reward 18.0
Episode 134, Reward 119.0
Episode 134, Reward 118.0
Episode 134, Reward 122.7
Episode 134, Reward 149.4
Episode 134, Reward 124.7
Episode 135, Reward -39.0
Episode 135, Reward -28.3
Episode 135, Reward -31.6
Episode 135, Reward -27.95
Episode 135, Reward -39.0
Episode 136, Reward 22.0
Episode 136, Reward 24.7
Episode 136, Reward 22.7
Episode 136, Reward -5
Episode 136, Reward 22.35
Episode 137, Reward 147.35
Episode 137, Reward 116.35
Episode 137, Reward 112.7
Episode 137, Reward 117.4
Episode 137, Reward 112.7
Episode 138, Reward 10.0
Episode 138, Reward 42.05
Episode 138, Reward 16.0
Episode 138, Reward 47.349999999999994
Episode 138, Reward 11.45
Episode 139, Reward -10
Episode 139, Reward 16.35
Episode 139, Reward 12.35
Episode 139, Reward 18.75
Episode 139, Reward 48.4
Episode 140, Reward 7
Episode 140, Reward 7.05
Episode 140, Reward 7.35
Episode 140, Reward 6.0
Episode 140, Reward 9.35
Episode 141, Reward 6.7
Episode 141, Reward 10.0
Episode 141, Reward 7.05
Episode 141, Reward 11.4
Episode 141, Reward 6.7
Episode 142, Reward 18.0
Episode 142, Reward -25
Episode 142, Reward -43
Episode 142, Reward 35.699999999999996
Episode 142, Reward 1.4
Episode 143, Reward 16.05
Episode 143, Reward 19.0
Episode 143, Reward 10.4
Episode 143, Reward -18
Episode 143, Reward 9.0
Episode 144, Reward 8.35
Episode 144, Reward 0.7
Episode 144, Reward -19
Episode 144, Reward 1.0499999999999998
Episode 144, Reward 19.05
Episode 145, Reward 6.7
Episode 145, Reward 7.05
Episode 145, Reward 12.0
Episode 145, Reward 18.35
Episode 145, Reward 7.05
Episode 146, Reward 1.4
Episode 146, Reward 6.0
Episode 146, Reward 12.35
Episode 146, Reward 0.0
Episode 146, Reward 6.7
Episode 147, Reward 6.7
Episode 147, Reward 31.05
Episode 147, Reward 6.35
Episode 147, Reward -3
Episode 147, Reward 6.0
Episode 148, Reward 24.0
Episode 148, Reward 6.35
Episode 148, Reward -22
Episode 148, Reward 6.0
Episode 148, Reward 6.0
Episode 149, Reward 7.0
Episode 149, Reward -43
Episode 149, Reward 108.7
Episode 149, Reward 15.1
Episode 149, Reward 13.05
Episode 150, Reward -35
Episode 150, Reward 6.35
Episode 150, Reward 12.7
Episode 150, Reward 12.0
Episode 150, Reward 4.0
Episode 151, Reward 6.7
Episode 151, Reward 6.7
Episode 151, Reward 12.35
Episode 151, Reward 4.35
Episode 151, Reward 12.35
Episode 152, Reward 19.4
Episode 152, Reward 12.35
Episode 152, Reward 8.05
Episode 152, Reward 12.35
Episode 152, Reward 6.35
Episode 153, Reward 7.7
Episode 153, Reward 11.0
Episode 153, Reward 13.35
Episode 153, Reward 7.0
Episode 153, Reward 7.0
Episode 154, Reward 9.05
Episode 154, Reward 6.0
Episode 154, Reward 7.05
Episode 154, Reward 6.35
Episode 154, Reward 15.35
Episode 155, Reward 6.35
Episode 155, Reward 6.0
Episode 155, Reward 6.0
Episode 155, Reward 10.75
Episode 155, Reward 11.1
Episode 156, Reward 12.35
Episode 156, Reward 6.35
Episode 156, Reward 15.35
Episode 156, Reward 21.0
Episode 156, Reward 12.7
Episode 157, Reward 7.05
Episode 157, Reward 16.05
Episode 157, Reward 14.75
Episode 157, Reward -24
Episode 157, Reward 7.4
Episode 158, Reward 116.0
Episode 158, Reward 120.0
Episode 158, Reward 14.75
Episode 158, Reward 119.7
Episode 158, Reward 18.35
Episode 159, Reward 12.0
Episode 159, Reward 13.05
Episode 159, Reward 118.35
Episode 159, Reward 22.0
Episode 159, Reward 6.0
Episode 160, Reward 12.35
Episode 160, Reward 7.05
Episode 160, Reward 12.05
Episode 160, Reward 0.35
Episode 160, Reward 1.4
Episode 161, Reward 1.0499999999999998
Episode 161, Reward 11.0
Episode 161, Reward 0.35
Episode 161, Reward 0.7
Episode 161, Reward 0.35
Episode 162, Reward 11.35
Episode 162, Reward 35.699999999999996
Episode 162, Reward 0.7
Episode 162, Reward 0.0
Episode 162, Reward 10.75
Episode 163, Reward 6.35
Episode 163, Reward 7.05
Episode 163, Reward 7.75
Episode 163, Reward 15.35
Episode 163, Reward 6.7
Episode 164, Reward 6.35
Episode 164, Reward 6.0
Episode 164, Reward 10.75
Episode 164, Reward 6.35
Episode 164, Reward 14.05
Episode 165, Reward 7.4
Episode 165, Reward 19.4
Episode 165, Reward 13.75
Episode 165, Reward 23.1
Episode 165, Reward 17.05
Episode 166, Reward 121.0
Episode 166, Reward 12.0
Episode 166, Reward 125.0
Episode 166, Reward 17.4
Episode 166, Reward 113.05
Episode 167, Reward 12.0
Episode 167, Reward -81
Episode 167, Reward 17.75
Episode 167, Reward 16.75
Episode 167, Reward 13.05
Episode 168, Reward 15.7
Episode 168, Reward 7.4
Episode 168, Reward 12.35
Episode 168, Reward 7.05
Episode 168, Reward 15.7
Episode 169, Reward 113.4
Episode 169, Reward 118.7
Episode 169, Reward 112.0
Episode 169, Reward 127.0
Episode 169, Reward 120.1
Episode 170, Reward 15.0
Episode 170, Reward 7.4
Episode 170, Reward 13.7
Episode 170, Reward 12.0
Episode 170, Reward 36.4
Episode 171, Reward 18.0
Episode 171, Reward 22.35
Episode 171, Reward 18.35
Episode 171, Reward 13.7
Episode 171, Reward 26.05
Episode 172, Reward 18.35
Episode 172, Reward 128.7
Episode 172, Reward 48.05
Episode 172, Reward 25.05
Episode 172, Reward 28.05
Episode 173, Reward 54.75
Episode 173, Reward 7.4
Episode 173, Reward 6.35
Episode 173, Reward 19.4
Episode 173, Reward 8.1
Episode 174, Reward 102
Episode 174, Reward 116.7
Episode 174, Reward 126.75
Episode 174, Reward 121.4
Episode 174, Reward 114.75
Episode 175, Reward 0.0
Episode 175, Reward 18.35
Episode 175, Reward 2.0999999999999996
Episode 175, Reward 0.35
Episode 175, Reward 3.0
Episode 176, Reward 115.7
Episode 176, Reward 107.4
Episode 176, Reward 106.35
Episode 176, Reward 110.05
Episode 176, Reward 112.35
Episode 177, Reward 7.4
Episode 177, Reward 6.0
Episode 177, Reward 10.0
Episode 177, Reward 12.0
Episode 177, Reward 41.349999999999994
Episode 178, Reward 13.05
Episode 178, Reward 19.45
Episode 178, Reward 13.05
Episode 178, Reward 13.4
Episode 178, Reward 6.0
Episode 179, Reward 110.4
Episode 179, Reward 13.05
Episode 179, Reward 7.05
Episode 179, Reward 6.7
Episode 179, Reward -7
Episode 180, Reward 7.75
Episode 180, Reward 7.05
Episode 180, Reward 12.35
Episode 180, Reward 6.35
Episode 180, Reward 124.35
Episode 181, Reward 6.0
Episode 181, Reward 6.35
Episode 181, Reward 7.4
Episode 181, Reward 113.35
Episode 181, Reward -37
Episode 182, Reward 112.0
Episode 182, Reward 112.35
Episode 182, Reward 224.0
Episode 182, Reward 59
Episode 182, Reward 162.75
Episode 183, Reward 3
Episode 183, Reward 126.7
Episode 183, Reward 1
Episode 183, Reward 28.0
Episode 183, Reward 15.05
Episode 184, Reward 44.449999999999996
Episode 184, Reward 1.35
Episode 184, Reward 9.4
Episode 184, Reward 1.0
Episode 184, Reward 6.0
Episode 185, Reward 6.0
Episode 185, Reward 18
Episode 185, Reward 6.7
Episode 185, Reward 157.7
Episode 185, Reward 12.7
Episode 186, Reward -4
Episode 186, Reward 6.0
Episode 186, Reward 22.0
Episode 186, Reward -74
Episode 186, Reward 59
Episode 187, Reward 6.0
Episode 187, Reward 8.7
Episode 187, Reward 7.05
Episode 187, Reward 6.0
Episode 187, Reward 14.05
Episode 188, Reward 22.0
Episode 188, Reward -70
Episode 188, Reward 63
Episode 188, Reward 19.35
Episode 188, Reward 8.1
Episode 189, Reward -34.0
Episode 189, Reward -38
Episode 189, Reward -33.3
Episode 189, Reward -32.95
Episode 189, Reward -33.65
Episode 190, Reward 6.35
Episode 190, Reward 13.35
Episode 190, Reward 12.7
Episode 190, Reward 13.75
Episode 190, Reward 48.75
Episode 191, Reward 19.7
Episode 191, Reward 18.0
Episode 191, Reward 24.0
Episode 191, Reward 124.35
Episode 191, Reward 13.05
Episode 192, Reward 13.0
Episode 192, Reward 14.05
Episode 192, Reward 13.0
Episode 192, Reward 7.0
Episode 192, Reward 7.35
Episode 193, Reward 1.0499999999999998
Episode 193, Reward 6.7
Episode 193, Reward 0.0
Episode 193, Reward 12.7
Episode 193, Reward 11.75
Episode 194, Reward 120.0
Episode 194, Reward 8.7
Episode 194, Reward 14.1
Episode 194, Reward 10.7
Episode 194, Reward 19.35
Episode 195, Reward 0.7
Episode 195, Reward 12.35
Episode 195, Reward 9.05
Episode 195, Reward 12.7
Episode 195, Reward 12.7
Episode 196, Reward 12.4
Episode 196, Reward 13.35
Episode 196, Reward 23.0
Episode 196, Reward 17.0
Episode 196, Reward 12.05
Episode 197, Reward 10.7
Episode 197, Reward 21.7
Episode 197, Reward -40
Episode 197, Reward 0.0
Episode 197, Reward 0.0
Episode 198, Reward 129.0
Episode 198, Reward 119.05
Episode 198, Reward 110.0
Episode 198, Reward 116.35
Episode 198, Reward 113.75
Episode 199, Reward -7
Episode 199, Reward 0.0
Episode 199, Reward 0.35
Episode 199, Reward 1.75
Episode 199, Reward 112.0
Episode 200, Reward 7.0
Episode 200, Reward 7.35
Episode 200, Reward 7.35
Episode 200, Reward 7.0
Episode 200, Reward 14.0
Episode 201, Reward 119.35
Episode 201, Reward 120.05
Episode 201, Reward 225.35
Episode 201, Reward 120.7
Episode 201, Reward 119.35
Episode 202, Reward 13.75
Episode 202, Reward 118.0
Episode 202, Reward 13.35
Episode 202, Reward 12.0
Episode 202, Reward 20.7
Episode 203, Reward 43.4
Episode 203, Reward 14.0
Episode 203, Reward 7.7
Episode 203, Reward 21.0
Episode 203, Reward 7.0
Episode 204, Reward 14.4
Episode 204, Reward 6.0
Episode 204, Reward 6.7
Episode 204, Reward 8.0
Episode 204, Reward 13.05
Episode 205, Reward 6.0
Episode 205, Reward 15.0
Episode 205, Reward 6.0
Episode 205, Reward 11.05
Episode 205, Reward 6.0
Episode 206, Reward 21.05
Episode 206, Reward 7.4
Episode 206, Reward 17.4
Episode 206, Reward 13.7
Episode 206, Reward 26.4
Episode 207, Reward 10.35
Episode 207, Reward 8.35
Episode 207, Reward -6.6
Episode 207, Reward 11.4
Episode 207, Reward 5.0
Episode 208, Reward 18.05
Episode 208, Reward 7.0
Episode 208, Reward 27.0
Episode 208, Reward 12.7
Episode 208, Reward 4.35
Episode 209, Reward -7.0
Episode 209, Reward 46.349999999999994
Episode 209, Reward 6.7
Episode 209, Reward 3.35
Episode 209, Reward -1.0
Episode 210, Reward 19.75
Episode 210, Reward 12.35
Episode 210, Reward 19.35
Episode 210, Reward 12.0
Episode 210, Reward 12.35
Episode 211, Reward 6.0
Episode 211, Reward 46.75
Episode 211, Reward 12.0
Episode 211, Reward 13.7
Episode 211, Reward 6.0
Episode 212, Reward 30.0
Episode 212, Reward 30.7
Episode 212, Reward 18.35
Episode 212, Reward 18.0
Episode 212, Reward 22.0
Episode 213, Reward 24.7
Episode 213, Reward 20.05
Episode 213, Reward 4
Episode 213, Reward 21.4
Episode 213, Reward 29
Episode 214, Reward 113.35
Episode 214, Reward 113.0
Episode 214, Reward 116.05
Episode 214, Reward 120.35
Episode 214, Reward 113.0
Episode 215, Reward 24.7
Episode 215, Reward 26.0
Episode 215, Reward 32.05
Episode 215, Reward 24.35
Episode 215, Reward 31.0
Episode 216, Reward 114.35
Episode 216, Reward 13.7
Episode 216, Reward 14.05
Episode 216, Reward 8.4
Episode 216, Reward 12.7
Episode 217, Reward 13.0
Episode 217, Reward -34
Episode 217, Reward 13.7
Episode 217, Reward 115.0
Episode 217, Reward 1.75
Episode 218, Reward -51
Episode 218, Reward 13.0
Episode 218, Reward 113.7
Episode 218, Reward 1.4
Episode 218, Reward 10.7
Episode 219, Reward -20
Episode 219, Reward 15.0
Episode 219, Reward 6.35
Episode 219, Reward 22.0
Episode 219, Reward 5
Episode 220, Reward 2.35
Episode 220, Reward 1.75
Episode 220, Reward 13.0
Episode 220, Reward 2.4
Episode 220, Reward 4.7
Episode 221, Reward 12.0
Episode 221, Reward 25.75
Episode 221, Reward 12.0
Episode 221, Reward 12.0
Episode 221, Reward 12.0
Episode 222, Reward 18.35
Episode 222, Reward 12.0
Episode 222, Reward 14.0
Episode 222, Reward 12.35
Episode 222, Reward 21.0
Episode 223, Reward 1
Episode 223, Reward 11.05
Episode 223, Reward 3.75
Episode 223, Reward 47.4
Episode 223, Reward 0.0
Episode 224, Reward -18.0
Episode 224, Reward -23.65
Episode 224, Reward -15.3
Episode 224, Reward -23.3
Episode 224, Reward -23.3
Episode 225, Reward -4.3
Episode 225, Reward 4.05
Episode 225, Reward -3.25
Episode 225, Reward -3.95
Episode 225, Reward -29
Episode 226, Reward 16.05
Episode 226, Reward 8.1
Episode 226, Reward 7.4
Episode 226, Reward 6.0
Episode 226, Reward 19.35
Episode 227, Reward 1.0499999999999998
Episode 227, Reward 0.7
Episode 227, Reward 1.35
Episode 227, Reward 15.0
Episode 227, Reward 6.7
Episode 228, Reward 18.0
Episode 228, Reward 18.35
Episode 228, Reward 21.0
Episode 228, Reward 18.7
Episode 228, Reward 18.0
Episode 229, Reward -45
Episode 229, Reward 11.75
Episode 229, Reward 118.35
Episode 229, Reward -11
Episode 229, Reward 10.0
Episode 230, Reward 15.4
Episode 230, Reward 14.0
Episode 230, Reward 13.05
Episode 230, Reward 17.0
Episode 230, Reward 15.0
Episode 231, Reward 118.35
Episode 231, Reward -19
Episode 231, Reward 10.7
Episode 231, Reward 10.0
Episode 231, Reward -9
Episode 232, Reward 13.7
Episode 232, Reward 16.35
Episode 232, Reward 11.4
Episode 232, Reward 6.0
Episode 232, Reward 7.75
Episode 233, Reward 9.35
Episode 233, Reward 9.35
Episode 233, Reward 6.0
Episode 233, Reward 11.0
Episode 233, Reward 11.0
