/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 90, Reward -32
Episode 90, Reward 13.0
Episode 90, Reward 20.35
Episode 91, Reward 10.7
Episode 91, Reward 54.349999999999994
Episode 91, Reward 7.35
Episode 91, Reward 51.05
Episode 91, Reward 7.0
Episode 92, Reward -48
Episode 92, Reward 7.35
Episode 92, Reward 15.75
Episode 92, Reward 1.0499999999999998
Episode 92, Reward 6.0
Episode 93, Reward 7.0
Episode 93, Reward 15.05
Episode 93, Reward 0.35
Episode 93, Reward 7.05
Episode 93, Reward 16.05
Episode 94, Reward 21.7
Episode 94, Reward 14.4
Episode 94, Reward 19.35
Episode 94, Reward 22.0
Episode 94, Reward 121.75
Episode 95, Reward 7.05
Episode 95, Reward 6.0
Episode 95, Reward 21.7
Episode 95, Reward 113.0
Episode 95, Reward 113.05
Episode 96, Reward 117.4
Episode 96, Reward 125.7
Episode 96, Reward -1
Episode 96, Reward 18.7
Episode 96, Reward 116.4
Episode 97, Reward 130.0
Episode 97, Reward 18.0
Episode 97, Reward 18.35
Episode 97, Reward 115.7
Episode 97, Reward 124.0
Episode 98, Reward 114.05
Episode 98, Reward 113.4
Episode 98, Reward 0.35
Episode 98, Reward 14.4
Episode 98, Reward -34
Episode 99, Reward 13.0
Episode 99, Reward 7.35
Episode 99, Reward 20.7
Episode 99, Reward 49.4
Episode 99, Reward 7.35
Episode 100, Reward 13.4
Episode 100, Reward 19.35
Episode 100, Reward 18.0
Episode 100, Reward 12.35
Episode 100, Reward 25.0
Episode 101, Reward 13.0
Episode 101, Reward -19
Episode 101, Reward 7.05
Episode 101, Reward -17
Episode 101, Reward 119.35
Episode 102, Reward 6
Episode 102, Reward 6.35
Episode 102, Reward 11
Episode 102, Reward 128.0
Episode 102, Reward 12.7
Episode 103, Reward 8.1
Episode 103, Reward -27
Episode 103, Reward 120.05
Episode 103, Reward 13.0
Episode 103, Reward 6.0
Episode 104, Reward -31
Episode 104, Reward 123.4
Episode 104, Reward 14.05
Episode 104, Reward 6.0
Episode 104, Reward 7.05
Episode 105, Reward 57.4
Episode 105, Reward 13.4
Episode 105, Reward 12.35
Episode 105, Reward 12.35
Episode 105, Reward 13.05
Episode 106, Reward 19.7
Episode 106, Reward 12.0
Episode 106, Reward 19.0
Episode 106, Reward 13.75
Episode 106, Reward 121.35
Episode 107, Reward 6.35
Episode 107, Reward 19.35
Episode 107, Reward 18.0
Episode 107, Reward 13.7
Episode 107, Reward 28.0
Episode 108, Reward 19.35
Episode 108, Reward 18.35
Episode 108, Reward 121.0
Episode 108, Reward 133.1
Episode 108, Reward 18.0
Episode 109, Reward 106.0
Episode 109, Reward 42.349999999999994
Episode 109, Reward 28.0
Episode 109, Reward 12.35
Episode 109, Reward 113.7
Episode 110, Reward 13.7
Episode 110, Reward 22.35
Episode 110, Reward 112.35
Episode 110, Reward 12.0
Episode 110, Reward 21.35
Episode 111, Reward 16.75
Episode 111, Reward 112.7
Episode 111, Reward 12.0
Episode 111, Reward 21.0
Episode 111, Reward 7.05
Episode 112, Reward 6.0
Episode 112, Reward 12.0
Episode 112, Reward 21.35
Episode 112, Reward -17
Episode 112, Reward 25.0
Episode 113, Reward 114.75
Episode 113, Reward 18.0
Episode 113, Reward 0.0
Episode 113, Reward 26.4
Episode 113, Reward 4.05
Episode 114, Reward 224.35
Episode 114, Reward 106.35
Episode 114, Reward 231.05
Episode 114, Reward 108.7
Episode 114, Reward 112.0
Episode 115, Reward 0.0
Episode 115, Reward 124.0
Episode 115, Reward 111.35
Episode 115, Reward -41
Episode 115, Reward 21.0
Episode 116, Reward 26.4
Episode 116, Reward 15.0
Episode 116, Reward 13.4
Episode 116, Reward 22.4
Episode 116, Reward 13.4
Episode 117, Reward 9.7
Episode 117, Reward 6.0
Episode 117, Reward 15.0
Episode 117, Reward 6.7
Episode 117, Reward 7.4
Episode 118, Reward -54
Episode 118, Reward 20.35
Episode 118, Reward 19.75
Episode 118, Reward 1.75
Episode 118, Reward 16.05
Episode 119, Reward 21.35
Episode 119, Reward 1.75
Episode 119, Reward 1.0
Episode 119, Reward 20.4
Episode 119, Reward 11.05
Episode 120, Reward 24.0
Episode 120, Reward 24.0
Episode 120, Reward 28.75
Episode 120, Reward 28.05
Episode 120, Reward 24.0
Episode 121, Reward 1.35
Episode 121, Reward 7.75
Episode 121, Reward 4.75
Episode 121, Reward 0.35
Episode 121, Reward 0.0
Episode 122, Reward 29.4
Episode 122, Reward 19.0
Episode 122, Reward 11.1
Episode 122, Reward 10.75
Episode 122, Reward 9.7
Episode 123, Reward 106.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 124, Reward 0.0
Episode 124, Reward 0.0
Episode 124, Reward 0.7
Episode 124, Reward 36.4
Episode 124, Reward 1.0499999999999998
Episode 125, Reward 6.35
Episode 125, Reward 6.0
Episode 125, Reward 7.4
Episode 125, Reward 6.0
Episode 125, Reward 6.0
Episode 126, Reward 6.7
Episode 126, Reward 6.0
Episode 126, Reward 7.05
Episode 126, Reward 7.05
Episode 126, Reward 10.1
Episode 127, Reward 18.0
Episode 127, Reward 112.35
Episode 127, Reward 112.35
Episode 127, Reward 10.0
Episode 127, Reward 7.75
Episode 128, Reward 112.0
Episode 128, Reward -43
Episode 128, Reward 10.35
Episode 128, Reward 12.0
Episode 128, Reward 6.7
Episode 129, Reward -42
Episode 129, Reward 12.35
Episode 129, Reward 17.1
Episode 129, Reward 6.7
Episode 129, Reward 12.0
Episode 130, Reward 9.4
Episode 130, Reward 10.4
Episode 130, Reward 0.0
Episode 130, Reward 7.05
Episode 130, Reward 12.0
Episode 131, Reward 16.0
Episode 131, Reward 7.35
Episode 131, Reward 8.75
Episode 131, Reward 14.4
Episode 131, Reward 20.7
Episode 132, Reward 8.4
Episode 132, Reward 7.35
Episode 132, Reward 13.0
Episode 132, Reward 20.0
Episode 132, Reward 18.05
Episode 133, Reward 1.75
Episode 133, Reward 7.4
Episode 133, Reward 112.7
Episode 133, Reward 110.0
Episode 133, Reward -32
Episode 134, Reward 19.05
Episode 134, Reward 124.0
Episode 134, Reward 127.05
Episode 134, Reward 47.349999999999994
Episode 134, Reward 120.35
Episode 135, Reward 6.0
Episode 135, Reward 10.0
Episode 135, Reward -39
Episode 135, Reward 11.05
Episode 135, Reward -21
Episode 136, Reward 23.05
Episode 136, Reward 8
Episode 136, Reward 23.4
Episode 136, Reward 12.7
Episode 136, Reward 8
Episode 137, Reward -54
Episode 137, Reward 17.4
Episode 137, Reward 6.0
Episode 137, Reward -54
Episode 137, Reward 12.35
Episode 138, Reward 112.35
Episode 138, Reward 107.7
Episode 138, Reward 8.35
Episode 138, Reward 6.0
Episode 138, Reward 10.4
Episode 139, Reward -5
Episode 139, Reward 16.0
Episode 139, Reward 12.35
Episode 139, Reward 18.05
Episode 139, Reward 48.05
Episode 140, Reward 9.75
Episode 140, Reward 12.35
Episode 140, Reward 17.4
Episode 140, Reward 41.699999999999996
Episode 140, Reward 14.35
Episode 141, Reward 6.0
Episode 141, Reward 9.0
Episode 141, Reward 6.35
Episode 141, Reward 9.7
Episode 141, Reward 6.0
Episode 142, Reward 8.0
Episode 142, Reward 7.05
Episode 142, Reward 10.75
Episode 142, Reward 6.0
Episode 142, Reward 4
Episode 143, Reward 16.0
Episode 143, Reward 19.35
Episode 143, Reward 16.7
Episode 143, Reward 51.699999999999996
Episode 143, Reward 16.0
Episode 144, Reward -40
Episode 144, Reward 6.0
Episode 144, Reward 0.7
Episode 144, Reward 6.35
Episode 144, Reward 26.4
Episode 145, Reward 0.7
Episode 145, Reward 0.0
Episode 145, Reward 0.7
Episode 145, Reward 25.7
Episode 145, Reward 6.0
Episode 146, Reward 0.0
Episode 146, Reward 6.0
Episode 146, Reward 19.7
Episode 146, Reward 6.7
Episode 146, Reward 6.0
Episode 147, Reward 18.0
Episode 147, Reward 24.7
Episode 147, Reward 13.75
Episode 147, Reward 18.7
Episode 147, Reward 12.7
Episode 148, Reward 20.1
Episode 148, Reward 1.4
Episode 148, Reward 6.35
Episode 148, Reward 1.0499999999999998
Episode 148, Reward 12.35
Episode 149, Reward 6.35
Episode 149, Reward 12.0
Episode 149, Reward 8.1
Episode 149, Reward 12.0
Episode 149, Reward 6.0
Episode 150, Reward -56
Episode 150, Reward 7.4
Episode 150, Reward 14.1
Episode 150, Reward 12.0
Episode 150, Reward 5.75
Episode 151, Reward 6.35
Episode 151, Reward 13.4
Episode 151, Reward 6.0
Episode 151, Reward 2.7
Episode 151, Reward 13.05
Episode 152, Reward 119.35
Episode 152, Reward 119.7
Episode 152, Reward 121.35
Episode 152, Reward 125.35
Episode 152, Reward 119.0
Episode 153, Reward 12.7
Episode 153, Reward 17.0
Episode 153, Reward 12.35
Episode 153, Reward 7.05
Episode 153, Reward 0.7
Episode 154, Reward 3.05
Episode 154, Reward 13.05
Episode 154, Reward 1.4
Episode 154, Reward 0.0
Episode 154, Reward 9.35
Episode 155, Reward 6.35
Episode 155, Reward 6.0
Episode 155, Reward 6.7
Episode 155, Reward 14.4
Episode 155, Reward 14.4
Episode 156, Reward 7.75
Episode 156, Reward 6.7
Episode 156, Reward 112.7
Episode 156, Reward 13.05
Episode 156, Reward -22
Episode 157, Reward 6.0
Episode 157, Reward 122.4
Episode 157, Reward 6.35
Episode 157, Reward -3
Episode 157, Reward 6.0
Episode 158, Reward 116.0
Episode 158, Reward 120.0
Episode 158, Reward 19.35
Episode 158, Reward 14.05
Episode 158, Reward 238.05
Episode 159, Reward 26.0
Episode 159, Reward 15
Episode 159, Reward 19.0
Episode 159, Reward 36.7
Episode 159, Reward 19.0
Episode 160, Reward -37
Episode 160, Reward 6.35
Episode 160, Reward 17.0
Episode 160, Reward 0.0
Episode 160, Reward 0.0
Episode 161, Reward 112.7
Episode 161, Reward 23.35
Episode 161, Reward 36.05
Episode 161, Reward 0.35
Episode 161, Reward 6.35
Episode 162, Reward 112.4
Episode 162, Reward 0.35
Episode 162, Reward 1.4
Episode 162, Reward 0.7
Episode 162, Reward 112.0
Episode 163, Reward 6.35
Episode 163, Reward 7.05
Episode 163, Reward 7.75
Episode 163, Reward 15.35
Episode 163, Reward 6.7
Episode 164, Reward 7.05
Episode 164, Reward 6.7
Episode 164, Reward 12.35
Episode 164, Reward 7.4
Episode 164, Reward 13.7
Episode 165, Reward 6.0
Episode 165, Reward 17.1
Episode 165, Reward 12.35
Episode 165, Reward 14.75
Episode 165, Reward 17.05
Episode 166, Reward -64
Episode 166, Reward 12.0
Episode 166, Reward 18.35
Episode 166, Reward 16.0
Episode 166, Reward 113.4
Episode 167, Reward 12.0
Episode 167, Reward -81
Episode 167, Reward 17.75
Episode 167, Reward 16.75
Episode 167, Reward 13.05
Episode 168, Reward 25.35
Episode 168, Reward 16.0
Episode 168, Reward 114.1
Episode 168, Reward 13.4
Episode 168, Reward 19.0
Episode 169, Reward 117.05
Episode 169, Reward 47.349999999999994
Episode 169, Reward 12.0
Episode 169, Reward 124.0
Episode 169, Reward 112.0
Episode 170, Reward 9.0
Episode 170, Reward 0.35
Episode 170, Reward 10.0
Episode 170, Reward 116.7
Episode 170, Reward 1.0499999999999998
Episode 171, Reward 18.0
Episode 171, Reward 23.4
Episode 171, Reward 128.7
Episode 171, Reward 12.0
Episode 171, Reward 18.0
Episode 172, Reward 25.0
Episode 172, Reward 128.35
Episode 172, Reward 12.35
Episode 172, Reward 19.75
Episode 172, Reward 27.0
Episode 173, Reward 12.7
Episode 173, Reward -28
Episode 173, Reward 6.7
Episode 173, Reward 24.0
Episode 173, Reward 19.05
Episode 174, Reward 149.05
Episode 174, Reward 126.4
Episode 174, Reward 131.7
Episode 174, Reward 121.1
Episode 174, Reward 114.05
Episode 175, Reward 6.35
Episode 175, Reward 18.0
Episode 175, Reward 12.0
Episode 175, Reward 6.0
Episode 175, Reward 9.35
Episode 176, Reward 116.05
Episode 176, Reward 112.0
Episode 176, Reward 106.35
Episode 176, Reward 108.0
Episode 176, Reward 113.4
Episode 177, Reward 13.7
Episode 177, Reward 6.7
Episode 177, Reward 21.05
Episode 177, Reward 6.0
Episode 177, Reward 7.05
Episode 178, Reward 6.35
Episode 178, Reward 19.7
Episode 178, Reward 6.0
Episode 178, Reward 6.0
Episode 178, Reward 12.0
Episode 179, Reward 13.4
Episode 179, Reward 13.4
Episode 179, Reward 13.75
Episode 179, Reward 6.0
Episode 179, Reward -11
Episode 180, Reward 19.35
Episode 180, Reward 14.75
Episode 180, Reward 13.0
Episode 180, Reward 49.05
Episode 180, Reward 19.7
Episode 181, Reward 106.0
Episode 181, Reward 106.7
Episode 181, Reward 106.0
Episode 181, Reward 152.75
Episode 181, Reward 106.7
Episode 182, Reward 7.75
Episode 182, Reward 6.7
Episode 182, Reward 120.4
Episode 182, Reward 41
Episode 182, Reward 12
Episode 183, Reward 18.0
Episode 183, Reward 128.35
Episode 183, Reward 12.35
Episode 183, Reward 27.05
Episode 183, Reward 12.0
Episode 184, Reward 119.75
Episode 184, Reward 6.0
Episode 184, Reward 12
Episode 184, Reward 6.35
Episode 184, Reward 119
Episode 185, Reward 112.0
Episode 185, Reward 112.0
Episode 185, Reward 214.0
Episode 185, Reward 218.35
Episode 185, Reward 214.0
Episode 186, Reward 15.75
Episode 186, Reward 7.75
Episode 186, Reward 16.0
Episode 186, Reward 6.0
Episode 186, Reward -30
Episode 187, Reward 7.75
Episode 187, Reward 109
Episode 187, Reward 12.0
Episode 187, Reward -70
Episode 187, Reward 19.35
Episode 188, Reward 17.4
Episode 188, Reward 12.0
Episode 188, Reward -20
Episode 188, Reward 13.0
Episode 188, Reward 12.7
Episode 189, Reward 13.05
Episode 189, Reward -26
Episode 189, Reward 14.05
Episode 189, Reward 7.05
Episode 189, Reward 1.0499999999999998
Episode 190, Reward 59
Episode 190, Reward 20.05
Episode 190, Reward 12.0
Episode 190, Reward 9.1
Episode 190, Reward 7.05
Episode 191, Reward 19.0
Episode 191, Reward 18.0
Episode 191, Reward 12.0
Episode 191, Reward 18.0
Episode 191, Reward 12.0
Episode 192, Reward 14.05
Episode 192, Reward 19.0
Episode 192, Reward 19.0
Episode 192, Reward 13.0
Episode 192, Reward 19.7
Episode 193, Reward 18.0
Episode 193, Reward 112.35
Episode 193, Reward 6.0
Episode 193, Reward 13.05
Episode 193, Reward 8.0
Episode 194, Reward 6.0
Episode 194, Reward 6.0
Episode 194, Reward 6.0
Episode 194, Reward 8.7
Episode 194, Reward 9.15
Episode 195, Reward 7.75
Episode 195, Reward 6.35
Episode 195, Reward 8.35
Episode 195, Reward 13.0
Episode 195, Reward 6.0
Episode 196, Reward 14.1
Episode 196, Reward 14.0
Episode 196, Reward 25.35
Episode 196, Reward 18.7
Episode 196, Reward 13.4
Episode 197, Reward 10.0
Episode 197, Reward 24.7
Episode 197, Reward 16.4
Episode 197, Reward 6.0
Episode 197, Reward 12.35
Episode 198, Reward 225.15
Episode 198, Reward 222.0
Episode 198, Reward 222.35
Episode 198, Reward 222.0
Episode 198, Reward 222.0
Episode 199, Reward 12.7
Episode 199, Reward 0.35
Episode 199, Reward 0.0
Episode 199, Reward 6.35
Episode 199, Reward 118.0
Episode 200, Reward 0.0
Episode 200, Reward 0.0
Episode 200, Reward 6.0
Episode 200, Reward 118.0
Episode 200, Reward 13.7
Episode 201, Reward 6.35
Episode 201, Reward 12.35
Episode 201, Reward 125.05
Episode 201, Reward 19.35
Episode 201, Reward 12.0
Episode 202, Reward 12.0
Episode 202, Reward 24.0
Episode 202, Reward 114.05
Episode 202, Reward 13.75
Episode 202, Reward 112.0
Episode 203, Reward 154.4
Episode 203, Reward 13.7
Episode 203, Reward 7.05
Episode 203, Reward 14.0
Episode 203, Reward -54
Episode 204, Reward 13.35
Episode 204, Reward 12.0
Episode 204, Reward 20.0
Episode 204, Reward 12.0
Episode 204, Reward 16.05
Episode 205, Reward 6.0
Episode 205, Reward 9.15
Episode 205, Reward 6.0
Episode 205, Reward 9.0
Episode 205, Reward 6.35
Episode 206, Reward 14.0
Episode 206, Reward -60
Episode 206, Reward 17.75
Episode 206, Reward 7.7
Episode 206, Reward 132.05
Episode 207, Reward -50
Episode 207, Reward 16.0
Episode 207, Reward 0.35
Episode 207, Reward 55.099999999999994
Episode 207, Reward 7.75
Episode 208, Reward 16.0
Episode 208, Reward 7.35
Episode 208, Reward 61.75
Episode 208, Reward 7.75
Episode 208, Reward 112.4
Episode 209, Reward 0.35
Episode 209, Reward 54.75
Episode 209, Reward 14.75
Episode 209, Reward 11.05
Episode 209, Reward 6.7
Episode 210, Reward 26.4
Episode 210, Reward 7.05
Episode 210, Reward 10.0
Episode 210, Reward 7.05
Episode 210, Reward 7.0
Episode 211, Reward 6.0
Episode 211, Reward 46.75
Episode 211, Reward 12.0
Episode 211, Reward 13.7
Episode 211, Reward 6.0
Episode 212, Reward 23.4
Episode 212, Reward 19.05
Episode 212, Reward 19.4
Episode 212, Reward 18.35
Episode 212, Reward 20.0
Episode 213, Reward 30.35
Episode 213, Reward 31.0
Episode 213, Reward 24.7
Episode 213, Reward 26.0
Episode 213, Reward 31.0
Episode 214, Reward 0.0
Episode 214, Reward 14.1
Episode 214, Reward 114.35
Episode 214, Reward -57
Episode 214, Reward -58
Episode 215, Reward 24.0
Episode 215, Reward 26.7
Episode 215, Reward 28.4
Episode 215, Reward 24.0
Episode 215, Reward 28.4
Episode 216, Reward 106.0
Episode 216, Reward 103
Episode 216, Reward 13.35
Episode 216, Reward 225.35
Episode 216, Reward 1.4
Episode 217, Reward 13.7
Episode 217, Reward -47
Episode 217, Reward 13.35
Episode 217, Reward 1.0
Episode 217, Reward 1.0499999999999998
Episode 218, Reward 14.05
Episode 218, Reward 8.4
Episode 218, Reward 6.0
Episode 218, Reward 2.0
Episode 218, Reward 22.05
Episode 219, Reward 119.7
Episode 219, Reward 12.0
Episode 219, Reward 115.4
Episode 219, Reward 27.0
Episode 219, Reward 12.0
Episode 220, Reward 2.4
Episode 220, Reward 0.35
Episode 220, Reward 18.0
Episode 220, Reward -23
Episode 220, Reward 8.0
Episode 221, Reward 1.0499999999999998
Episode 221, Reward 21.0
Episode 221, Reward -27
Episode 221, Reward 14.35
Episode 221, Reward 2.0999999999999996
Episode 222, Reward 13.7
Episode 222, Reward 12.35
Episode 222, Reward 15.05
Episode 222, Reward 12.7
Episode 222, Reward 17.7
Episode 223, Reward -10
Episode 223, Reward 8.35
Episode 223, Reward 0.7
Episode 223, Reward 116.4
Episode 223, Reward 1.4
Episode 224, Reward 23.75
Episode 224, Reward 8.0
Episode 224, Reward 230.35
Episode 224, Reward 6.35
Episode 224, Reward 6.35
Episode 225, Reward 1.75
Episode 225, Reward 44.75
Episode 225, Reward 0.0
Episode 225, Reward 1.75
Episode 225, Reward -30
Episode 226, Reward 10.75
Episode 226, Reward 6.0
Episode 226, Reward 6.0
Episode 226, Reward 6.0
Episode 226, Reward 9.35
Episode 227, Reward 1.0499999999999998
Episode 227, Reward 0.7
Episode 227, Reward 0.35
Episode 227, Reward 11.1
Episode 227, Reward 6.35
Episode 228, Reward 18.35
Episode 228, Reward 18.0
Episode 228, Reward 22.75
Episode 228, Reward 18.35
Episode 228, Reward 19.4
Episode 229, Reward 7.05
Episode 229, Reward 9.7
Episode 229, Reward 6.35
Episode 229, Reward 6.35
Episode 229, Reward 9.0
Episode 230, Reward 10.75
Episode 230, Reward 118.35
Episode 230, Reward -13
Episode 230, Reward 15.7
Episode 230, Reward 3.05
Episode 231, Reward 111.1
Episode 231, Reward 14.4
Episode 231, Reward 9.7
Episode 231, Reward 9.0
Episode 231, Reward 6.7
Episode 232, Reward 7.75
Episode 232, Reward 10.05
Episode 232, Reward 9.35
Episode 232, Reward 7.75
Episode 232, Reward 6.0
Episode 233, Reward 15.0
Episode 233, Reward 3.75
Episode 233, Reward 6.0
Episode 233, Reward 0.0
Episode 233, Reward 9.35
Episode 234, Reward 3.75
Episode 234, Reward 0.0
Episode 234, Reward 1.4
Episode 234, Reward 0.7
Episode 234, Reward 0.35
Episode 235, Reward 7.4
Episode 235, Reward 6.0
Episode 235, Reward 12.0
Episode 235, Reward 118.0
Episode 235, Reward 17.7
Episode 236, Reward 10.4
Episode 236, Reward 9.7
Episode 236, Reward 9.7
Episode 236, Reward 16.1
Episode 236, Reward 10.05
Episode 237, Reward 6.0
Episode 237, Reward 7.4
Episode 237, Reward 17.0
Episode 237, Reward 8.1
Episode 237, Reward 115.0
Episode 238, Reward 112.7
Episode 238, Reward 17.0
Episode 238, Reward 13.05
Episode 238, Reward 121.35
Episode 238, Reward -48
Episode 239, Reward 11.35
Episode 239, Reward 6.0
Episode 239, Reward -64
Episode 239, Reward -47
Episode 239, Reward -10
Episode 240, Reward 12.0
Episode 240, Reward -48
Episode 240, Reward -31
Episode 240, Reward 36.4
Episode 240, Reward 8.0
Episode 241, Reward 122.0
Episode 241, Reward 125.0
Episode 241, Reward 18.0
Episode 241, Reward 123.05
Episode 241, Reward 27.0
Episode 242, Reward 26.1
Episode 242, Reward 25.05
Episode 242, Reward 27.4
Episode 242, Reward 28.05
Episode 242, Reward 24.0
Episode 243, Reward 0.0
Episode 243, Reward 3.05
Episode 243, Reward 2.4
Episode 243, Reward 0.7
Episode 243, Reward 0.35
Episode 244, Reward 21.7
Episode 244, Reward 15.4
Episode 244, Reward 14.75
Episode 244, Reward 19.35
Episode 244, Reward 20.4
Episode 245, Reward 3.35
Episode 245, Reward 7.35
Episode 245, Reward 6.35
Episode 245, Reward 20.1
Episode 245, Reward 12.7
Episode 246, Reward 6.7
Episode 246, Reward 6.7
Episode 246, Reward 7.75
Episode 246, Reward 2.0999999999999996
Episode 246, Reward 6.0
Episode 247, Reward 12.7
Episode 247, Reward 18.35
Episode 247, Reward 114.75
Episode 247, Reward 12.0
Episode 247, Reward 112.35
Episode 248, Reward 24.0
Episode 248, Reward 113.7
Episode 248, Reward 12.35
Episode 248, Reward 112.0
Episode 248, Reward 6.0
Episode 249, Reward 19.05
Episode 249, Reward 18.7
Episode 249, Reward 48.4
Episode 249, Reward 19.75
Episode 249, Reward 19.0
Episode 250, Reward 6.0
Episode 250, Reward 6.7
Episode 250, Reward 6.7
Episode 250, Reward 13.7
Episode 250, Reward 12.7
Episode 251, Reward 6.0
Episode 251, Reward 12.0
Episode 251, Reward 13.7
Episode 251, Reward 21.0
Episode 251, Reward 11.7
Episode 252, Reward 7.4
Episode 252, Reward 14.05
Episode 252, Reward 22.4
Episode 252, Reward 17.0
Episode 252, Reward 7.05
Episode 253, Reward 14.05
Episode 253, Reward 21.7
Episode 253, Reward 12.05
Episode 253, Reward 7.05
Episode 253, Reward 6.35
Episode 254, Reward 11
Episode 254, Reward 11.0
Episode 254, Reward 6.0
Episode 254, Reward 6.0
Episode 254, Reward 1.0499999999999998
Episode 255, Reward 17.0
Episode 255, Reward 12.0
Episode 255, Reward 12.0
Episode 255, Reward 12.0
Episode 255, Reward 12.0
Episode 256, Reward 41.349999999999994
Episode 256, Reward 41.349999999999994
Episode 256, Reward 6.0
Episode 256, Reward 6.0
Episode 256, Reward 107.0
Episode 257, Reward 13.35
Episode 257, Reward 13.35
Episode 257, Reward 49.05
Episode 257, Reward 13.7
Episode 257, Reward 13.35
Episode 258, Reward 1.0499999999999998
Episode 258, Reward 112.0
Episode 258, Reward 7.4
Episode 258, Reward 12.35
Episode 258, Reward 7.1
Episode 259, Reward 107.05
Episode 259, Reward 0.7
Episode 259, Reward 12.0
Episode 259, Reward 11.35
Episode 259, Reward 22.05
Episode 260, Reward 0.35
Episode 260, Reward 12.0
Episode 260, Reward 6.35
Episode 260, Reward 22.05
Episode 260, Reward -29
Episode 261, Reward 24.0
Episode 261, Reward 29.35
Episode 261, Reward 27.35
Episode 261, Reward 18.35
Episode 261, Reward 18.35
Episode 262, Reward 17.0
Episode 262, Reward 10.05
Episode 262, Reward 42.4
Episode 262, Reward 14.4
Episode 262, Reward 6.0
Episode 263, Reward 116.05
Episode 263, Reward 42.4
Episode 263, Reward 42.4
Episode 263, Reward 6.0
Episode 263, Reward 13.05
Episode 264, Reward -33
Episode 264, Reward 14.4
Episode 264, Reward 6.0
Episode 264, Reward 7.4
Episode 264, Reward 13.7
Episode 265, Reward 106.0
Episode 265, Reward 6.0
Episode 265, Reward 7.05
Episode 265, Reward 12.7
Episode 265, Reward 7.4
Episode 266, Reward 7.75
Episode 266, Reward 7.05
Episode 266, Reward 12.0
Episode 266, Reward 25.05
Episode 266, Reward 0.0
Episode 267, Reward 6.35
Episode 267, Reward 12.0
Episode 267, Reward 24.35
Episode 267, Reward 0.35
Episode 267, Reward 20.35
Episode 268, Reward 19.75
Episode 268, Reward 12.0
Episode 268, Reward 13.4
Episode 268, Reward 12.7
Episode 268, Reward 12.7
Episode 269, Reward 6.7
Episode 269, Reward 0.7
Episode 269, Reward -8
Episode 269, Reward 0.0
Episode 269, Reward 7.1
Episode 270, Reward 6.0
Episode 270, Reward 26.0
Episode 270, Reward 112.0
Episode 270, Reward 20.1
Episode 270, Reward 7.05
Episode 271, Reward 27.0
Episode 271, Reward 113.0
Episode 271, Reward 20.35
Episode 271, Reward 8.05
Episode 271, Reward 13.35
Episode 272, Reward 18.0
Episode 272, Reward 23.35
Episode 272, Reward 18.35
Episode 272, Reward 18.7
Episode 272, Reward 18.0
Episode 273, Reward 13.4
Episode 273, Reward 0.0
Episode 273, Reward 0.0
Episode 273, Reward -47
Episode 273, Reward 6.35
Episode 274, Reward 18.0
Episode 274, Reward 18.0
Episode 274, Reward -5
Episode 274, Reward 18.0
Episode 274, Reward 19.75
Episode 275, Reward 7.05
Episode 275, Reward -9
Episode 275, Reward 6.7
Episode 275, Reward 6.35
Episode 275, Reward 13.7
Episode 276, Reward -40
Episode 276, Reward 6.0
Episode 276, Reward 8.1
Episode 276, Reward 13.7
Episode 276, Reward 7.7
Episode 277, Reward 6.35
Episode 277, Reward 12.7
Episode 277, Reward 19.0
Episode 277, Reward 19.0
Episode 277, Reward 15.35
Episode 278, Reward 0.0
Episode 278, Reward 7.7
Episode 278, Reward 7.0
Episode 278, Reward 3.0
Episode 278, Reward 14.05
Episode 279, Reward 20.05
Episode 279, Reward 114.05
Episode 279, Reward 16.75
Episode 279, Reward 118.7
Episode 279, Reward 6.0
Episode 280, Reward 113.0
Episode 280, Reward 9.35
Episode 280, Reward 153.7
Episode 280, Reward 7.4
Episode 280, Reward 16.05
Episode 281, Reward 36.4
Episode 281, Reward 39.1
Episode 281, Reward 32.4
Episode 281, Reward 35.7
Episode 281, Reward 32.4
Episode 282, Reward 19.0
Episode 282, Reward 7.4
Episode 282, Reward 116.75
Episode 282, Reward -9
Episode 282, Reward 15.0
Episode 283, Reward 0.35
Episode 283, Reward 2.7
Episode 283, Reward 0.0
Episode 283, Reward 6.7
Episode 283, Reward 6.75
Episode 284, Reward 44.05
Episode 284, Reward 47.349999999999994
Episode 284, Reward 15.35
Episode 284, Reward 9
Episode 284, Reward 7.4
Episode 285, Reward 1
Episode 285, Reward 21.35
Episode 285, Reward 136.7
Episode 285, Reward 12.7
Episode 285, Reward 23.7
Episode 286, Reward 14.35
Episode 286, Reward 10
Episode 286, Reward 6.0
Episode 286, Reward 17.0
Episode 286, Reward 12.7
Episode 287, Reward 85
Episode 287, Reward 6.7
Episode 287, Reward 17.0
Episode 287, Reward 123.7
Episode 287, Reward 7.05
Episode 288, Reward 7.75
Episode 288, Reward 17.35
Episode 288, Reward 18.05
Episode 288, Reward 7.05
